Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.439065111838149669e+00,9.199088745154596070e-02,8.200000000000000000e+01
1.463689460649520102e+00,9.094606510886225903e-02,8.050000000000000000e+01
1.304330462108268973e+00,8.523748416945861606e-02,8.100000000000000000e+01
1.372547899697962537e+00,8.946153460833916604e-02,8.400000000000000000e+01
1.367768603714742959e+00,8.797181613748852880e-02,8.150000000000000000e+01
1.427213527967886142e+00,8.654158325091647341e-02,8.300000000000000000e+01
1.510322478530311985e+00,7.945156114815705994e-02,8.200000000000000000e+01
1.371112465511327816e+00,7.424602212794040312e-02,8.250000000000000000e+01
1.203967791308461655e+00,8.982749767488237835e-02,8.250000000000000000e+01
1.426192006759078978e+00,8.495863282929567994e-02,8.450000000000000000e+01
1.329973392289441225e+00,8.069661784078645261e-02,8.450000000000000000e+01
1.422956040903376795e+00,8.747773442136007327e-02,8.000000000000000000e+01
1.455104647843574517e+00,8.832831625676647314e-02,8.350000000000000000e+01
1.339446458022889308e+00,8.880371877108145240e-02,8.250000000000000000e+01
1.372992638408039090e+00,8.974341304568589361e-02,8.250000000000000000e+01
1.367377085113015811e+00,8.662751435233245756e-02,8.200000000000000000e+01
1.412568623278264379e+00,8.525347467175668770e-02,8.250000000000000000e+01
1.429276824757757858e+00,8.727903594598369896e-02,8.050000000000000000e+01
1.404800971013637323e+00,8.498932343312383397e-02,7.800000000000000000e+01
1.373293306669239433e+00,8.270962655575347933e-02,8.450000000000000000e+01
1.349624775853286884e+00,8.244183582410975764e-02,8.500000000000000000e+01
1.346985481580197819e+00,8.081324147453623763e-02,8.050000000000000000e+01
1.364129217322688659e+00,7.763880715381589470e-02,8.250000000000000000e+01
1.409305114149562499e+00,8.361907119254434473e-02,8.400000000000000000e+01
1.474142651458779207e+00,8.562302514876118931e-02,8.450000000000000000e+01
1.272143710170097197e+00,8.114641579852698017e-02,8.150000000000000000e+01
1.237077295016297818e+00,8.655850999962157177e-02,8.100000000000000000e+01
1.425971988788155009e+00,7.778860028327611031e-02,8.350000000000000000e+01
1.492982187176905562e+00,7.891610200534678043e-02,8.450000000000000000e+01
1.225377718261476456e+00,7.926715542169805728e-02,8.200000000000000000e+01
1.355483923944756253e+00,8.605694256422630195e-02,8.300000000000000000e+01
1.346982450935417130e+00,8.765455547008522974e-02,8.000000000000000000e+01
1.421251787456791371e+00,8.242412554174055606e-02,8.600000000000000000e+01
