Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.332271577510779847e+00,8.527166987768820816e-02,7.550000000000000000e+01
1.172261046166883647e+00,8.501870228463438706e-02,7.300000000000000000e+01
1.262416994169722972e+00,8.966353221743368629e-02,7.550000000000000000e+01
1.306892845753119259e+00,8.707998564319563428e-02,7.350000000000000000e+01
1.328073188722040721e+00,9.357055282061013668e-02,7.550000000000000000e+01
1.399445966647095085e+00,9.138956461997044256e-02,7.700000000000000000e+01
1.196930490752129650e+00,8.387335745477324245e-02,7.350000000000000000e+01
1.305210346650248043e+00,8.434767664209767701e-02,7.450000000000000000e+01
1.281912343721432146e+00,8.671136173095932154e-02,7.600000000000000000e+01
1.433966493540359544e+00,9.034862128509904555e-02,7.600000000000000000e+01
1.394010486368409518e+00,8.920006922001041949e-02,7.600000000000000000e+01
1.226538198652160183e+00,9.220694316937713686e-02,7.350000000000000000e+01
1.371798311171344320e+00,9.249580109619806589e-02,7.300000000000000000e+01
1.248290213114040537e+00,9.296922030514342961e-02,7.100000000000000000e+01
1.426618964386991539e+00,9.294868506166258093e-02,7.450000000000000000e+01
1.248467848063616215e+00,8.296058882329340745e-02,7.400000000000000000e+01
1.283693255272729372e+00,9.223568791329772587e-02,7.200000000000000000e+01
1.310329396547782022e+00,8.449370124466634713e-02,7.150000000000000000e+01
1.408429105743558951e+00,8.865125386570366084e-02,7.550000000000000000e+01
1.256613756320305919e+00,9.090843970093509530e-02,7.450000000000000000e+01
1.204988077289981474e+00,9.422937405679594758e-02,7.450000000000000000e+01
1.347382826206891870e+00,9.336292794148572105e-02,7.550000000000000000e+01
1.387190298788432363e+00,8.984807486911981778e-02,7.800000000000000000e+01
1.388939600365746374e+00,9.108890726659557568e-02,7.500000000000000000e+01
1.427503958052662281e+00,8.719942601461205811e-02,7.700000000000000000e+01
1.165771540533598438e+00,8.736921980871489857e-02,7.250000000000000000e+01
1.367134337803843414e+00,8.617331579506054551e-02,7.500000000000000000e+01
1.178078053115017232e+00,8.316937558995864122e-02,7.450000000000000000e+01
1.293940161000695976e+00,8.764853530082945821e-02,7.700000000000000000e+01
1.257363174624281710e+00,9.331361286716627346e-02,7.800000000000000000e+01
1.346512174897773084e+00,8.286683643530053101e-02,7.400000000000000000e+01
1.317286130305957981e+00,8.597087770442339572e-02,7.550000000000000000e+01
1.271105092132242653e+00,9.041792790505857880e-02,7.600000000000000000e+01
1.239143242704021874e+00,8.786843124941555450e-02,7.600000000000000000e+01
1.260112282363575975e+00,8.676763245975485650e-02,7.450000000000000000e+01
1.207319720696673482e+00,9.447135948966145502e-02,7.300000000000000000e+01
1.240316988476296345e+00,8.347737806144642225e-02,7.850000000000000000e+01
1.504098753459242710e+00,9.605024343972001777e-02,7.900000000000000000e+01
1.348809055044316141e+00,9.440851137632867707e-02,7.900000000000000000e+01
1.298838933423548614e+00,8.547236846430002200e-02,7.700000000000000000e+01
1.305484553108850809e+00,9.312593429997968741e-02,7.550000000000000000e+01
1.414350128375399196e+00,8.702300371289405090e-02,7.600000000000000000e+01
1.289657246727365703e+00,8.442122583076927533e-02,7.550000000000000000e+01
1.244458383897687481e+00,8.399704974810347224e-02,7.550000000000000000e+01
1.304211102107107667e+00,9.578148500721522796e-02,7.400000000000000000e+01
1.352593542970779827e+00,8.610857328759174978e-02,7.600000000000000000e+01
1.386670803794727291e+00,9.022776076795592515e-02,7.700000000000000000e+01
1.326677941040955711e+00,9.867707217267226993e-02,7.800000000000000000e+01
1.221619045481737720e+00,8.976638211351113672e-02,7.600000000000000000e+01
1.391370863092210364e+00,7.637654979544536427e-02,7.900000000000000000e+01
1.167470039685840399e+00,9.478832569665646135e-02,7.300000000000000000e+01
1.355236082920156182e+00,8.858201809227771173e-02,7.850000000000000000e+01
1.327358105841818681e+00,9.586742089925302801e-02,7.900000000000000000e+01
1.243799325522880306e+00,8.774252578963810667e-02,7.700000000000000000e+01
1.310896611090374808e+00,9.356778926118049233e-02,7.750000000000000000e+01
1.327415001683571960e+00,9.526440737483025945e-02,7.700000000000000000e+01
1.231681890374995536e+00,9.127267004659159189e-02,7.700000000000000000e+01
1.360397473855952999e+00,9.201469286742618159e-02,7.800000000000000000e+01
1.392939994920999514e+00,9.362586751200596691e-02,7.500000000000000000e+01
1.322673175165669734e+00,9.008944431546042630e-02,7.600000000000000000e+01
1.230046208014256681e+00,8.606852912401999345e-02,7.450000000000000000e+01
1.421096541696862836e+00,8.581560611662196469e-02,7.850000000000000000e+01
1.227451074461130220e+00,8.419045810485914494e-02,7.550000000000000000e+01
1.348365779933911268e+00,9.248285458425065109e-02,7.450000000000000000e+01
1.230875177846249446e+00,9.027639076451769717e-02,7.550000000000000000e+01
1.430106720392084085e+00,8.861603124633091189e-02,7.500000000000000000e+01
1.325766084422763225e+00,8.384367407718243403e-02,7.500000000000000000e+01
1.380454375976076786e+00,9.179818728062744126e-02,7.500000000000000000e+01
1.329156229674114176e+00,9.189585562909709238e-02,7.400000000000000000e+01
1.323864734342415694e+00,8.925824817923345977e-02,7.850000000000000000e+01
1.319275193349772834e+00,7.992185706417467839e-02,7.700000000000000000e+01
1.266113531405605341e+00,9.542803508647078325e-02,7.850000000000000000e+01
1.322546969812347539e+00,9.814993315205759739e-02,7.500000000000000000e+01
1.468544687120140413e+00,8.863357769670521247e-02,7.850000000000000000e+01
1.263753261611156864e+00,9.186468370784152404e-02,7.700000000000000000e+01
1.282839517855431488e+00,8.959359778164335819e-02,7.700000000000000000e+01
1.446650993000032415e+00,8.677583393237645049e-02,8.000000000000000000e+01
1.349630656956010144e+00,8.254564823493071302e-02,7.850000000000000000e+01
1.204337547907233796e+00,9.276005535890469167e-02,7.900000000000000000e+01
1.206897981382727414e+00,9.054006024823106624e-02,7.450000000000000000e+01
1.307950109898836200e+00,8.981149881797126366e-02,7.850000000000000000e+01
1.239517479710662728e+00,8.355177905904420665e-02,7.450000000000000000e+01
1.479107340969769036e+00,9.078518929014663119e-02,7.550000000000000000e+01
1.254326012509551225e+00,9.032832700781637247e-02,7.800000000000000000e+01
1.323567289510472200e+00,8.505861627503762123e-02,8.000000000000000000e+01
1.407908287682248627e+00,9.089486171467582587e-02,7.800000000000000000e+01
1.281833554838240907e+00,8.978803851829689209e-02,7.850000000000000000e+01
1.335917163230903704e+00,8.676722726209791514e-02,7.950000000000000000e+01
1.407620940117779940e+00,9.000577331149800520e-02,8.050000000000000000e+01
1.280338935708581038e+00,9.450481246533429247e-02,7.750000000000000000e+01
1.496689385117883742e+00,8.614168417073213291e-02,7.850000000000000000e+01
1.237199312965324927e+00,8.335654711561268915e-02,7.450000000000000000e+01
1.289758909697666267e+00,8.008389012355622560e-02,7.950000000000000000e+01
1.175968332269474725e+00,9.603753387134923714e-02,7.500000000000000000e+01
1.275808508423542875e+00,8.289921787680566700e-02,7.500000000000000000e+01
1.403588899288500391e+00,8.038501259078167926e-02,8.050000000000000000e+01
1.222768511622114751e+00,1.019443119571543793e-01,7.450000000000000000e+01
1.259795427102678778e+00,8.742041566898578475e-02,8.050000000000000000e+01
1.279262274584307635e+00,8.832958115246707098e-02,7.900000000000000000e+01
1.255618799135103103e+00,8.876547735096172731e-02,7.650000000000000000e+01
1.270644634992880162e+00,8.660617833247549746e-02,7.800000000000000000e+01
1.162491495327261370e+00,9.480446490416868932e-02,7.700000000000000000e+01
1.296406575422585972e+00,8.934767528620521371e-02,7.700000000000000000e+01
1.357733903290487376e+00,8.914468800139496718e-02,7.700000000000000000e+01
1.325842738229548345e+00,8.936132921311602806e-02,8.000000000000000000e+01
1.257716600415668573e+00,8.161796611932589651e-02,7.500000000000000000e+01
1.229805881066731610e+00,9.456566119065486220e-02,7.250000000000000000e+01
1.212276664144818827e+00,8.949657802552062058e-02,8.150000000000000000e+01
1.417586254617146491e+00,8.727130290984007333e-02,8.050000000000000000e+01
1.468045890050267754e+00,8.714145049988986091e-02,8.000000000000000000e+01
1.323855164015390828e+00,8.349280986051688114e-02,8.050000000000000000e+01
1.302855930227841741e+00,8.232590196596974164e-02,7.850000000000000000e+01
1.348995956672857544e+00,8.919120961283212579e-02,8.050000000000000000e+01
1.195938463128917162e+00,9.325692346556327395e-02,7.450000000000000000e+01
1.371532833846568655e+00,8.540581139435494962e-02,7.850000000000000000e+01
1.223065433311059547e+00,9.234721406029862412e-02,7.950000000000000000e+01
1.378190198152560164e+00,8.612651316984035188e-02,8.250000000000000000e+01
1.142559667558812775e+00,8.863647228799817479e-02,7.550000000000000000e+01
1.274824093163983596e+00,8.697667536143145750e-02,7.950000000000000000e+01
1.290769105112214099e+00,8.299399558457243309e-02,7.900000000000000000e+01
1.285512416293123295e+00,8.323608739925569822e-02,7.950000000000000000e+01
1.286158942463470289e+00,8.388124997504176061e-02,8.000000000000000000e+01
1.307717072943171743e+00,8.448601244825686141e-02,7.850000000000000000e+01
1.340125257295228023e+00,9.191138583765667835e-02,8.100000000000000000e+01
1.412446796395776083e+00,9.023701741340434124e-02,7.600000000000000000e+01
1.413363788348970251e+00,9.135438704920331721e-02,8.100000000000000000e+01
1.284349563647197767e+00,8.943354801311778624e-02,7.750000000000000000e+01
1.283057015775356469e+00,8.575200244439135089e-02,7.950000000000000000e+01
1.340537824223323238e+00,9.066310554404649613e-02,8.100000000000000000e+01
1.310887734595895582e+00,8.838241601959306859e-02,7.900000000000000000e+01
1.248080732409754257e+00,9.045197758381953723e-02,7.650000000000000000e+01
1.244104076095938094e+00,8.806764250989189413e-02,8.200000000000000000e+01
1.192475810569990635e+00,9.106043886591612402e-02,7.550000000000000000e+01
1.376081510042022282e+00,8.635734636242733964e-02,7.750000000000000000e+01
1.231382364178109645e+00,9.129372770814625504e-02,8.100000000000000000e+01
1.334707362083771720e+00,9.004866138105374618e-02,8.100000000000000000e+01
1.361977252554023909e+00,9.035236141109523333e-02,7.550000000000000000e+01
1.437569989024226613e+00,8.601068897729419183e-02,8.050000000000000000e+01
1.133901176538668620e+00,9.562324197876082010e-02,7.600000000000000000e+01
1.202946721451471523e+00,8.944658622040842222e-02,7.650000000000000000e+01
1.374607629524299712e+00,8.651400467851991238e-02,7.800000000000000000e+01
1.190858927134923917e+00,8.988710325459731143e-02,7.650000000000000000e+01
1.346558943467855984e+00,8.420072594664859689e-02,8.150000000000000000e+01
1.314292630505302428e+00,9.029216624826122417e-02,7.800000000000000000e+01
1.329860198403030935e+00,9.344795825544370549e-02,7.950000000000000000e+01
1.347405098627233677e+00,8.842358466627538160e-02,7.550000000000000000e+01
1.302535866896767036e+00,8.734728209771965013e-02,7.350000000000000000e+01
1.402689839841886332e+00,8.666426822842626665e-02,7.900000000000000000e+01
1.278146515282056361e+00,9.090963954238308331e-02,7.800000000000000000e+01
1.425843629165402193e+00,7.967270154215073952e-02,8.000000000000000000e+01
1.288514657203068570e+00,8.332103999767793978e-02,7.950000000000000000e+01
1.153285337342937922e+00,1.007181766500376136e-01,7.500000000000000000e+01
1.340186779564752406e+00,9.079921479586701427e-02,7.950000000000000000e+01
1.452255848600091603e+00,8.204236858743213512e-02,8.250000000000000000e+01
1.289608950328142489e+00,8.928006202983354567e-02,7.900000000000000000e+01
1.233447354201704371e+00,9.549450122331956670e-02,7.850000000000000000e+01
1.319522430797325008e+00,8.983151006623280033e-02,8.000000000000000000e+01
1.294274662568769552e+00,8.396793180582037830e-02,8.000000000000000000e+01
1.260365017847803193e+00,8.766827607312076276e-02,7.700000000000000000e+01
1.427245345545570476e+00,8.195692736138347756e-02,7.950000000000000000e+01
1.299408018380717733e+00,8.405493030865214543e-02,7.950000000000000000e+01
1.304623919464411808e+00,8.142182101924282100e-02,7.800000000000000000e+01
1.213173436597300148e+00,8.976894436262997101e-02,7.750000000000000000e+01
1.413315714410974477e+00,8.994037507902097328e-02,7.950000000000000000e+01
1.245501417303862768e+00,9.846620700535005377e-02,7.700000000000000000e+01
1.303505610630484091e+00,8.609586161542540084e-02,7.600000000000000000e+01
1.241994284660995262e+00,8.950390705022732984e-02,7.800000000000000000e+01
1.327720499078043792e+00,9.492571918202812042e-02,7.850000000000000000e+01
1.376407027313105047e+00,7.975309871248845162e-02,8.250000000000000000e+01
1.274347849121801213e+00,9.369116104900902797e-02,7.850000000000000000e+01
1.344011321008660831e+00,8.814338179235121917e-02,8.100000000000000000e+01
1.294919252061407011e+00,1.043808004983469984e-01,7.700000000000000000e+01
1.276467856061282991e+00,8.566965526060713043e-02,7.450000000000000000e+01
1.381982431215973861e+00,8.650763586256032811e-02,8.000000000000000000e+01
1.274384287762681200e+00,9.112042152868748968e-02,7.900000000000000000e+01
1.188761516258276307e+00,8.684230447015946208e-02,7.750000000000000000e+01
1.215661532677387635e+00,8.738267011075420698e-02,7.850000000000000000e+01
1.327636438789791651e+00,9.121432653952571412e-02,7.650000000000000000e+01
1.209212154744983447e+00,8.625053984571572074e-02,7.800000000000000000e+01
1.260312076861297648e+00,8.600499365414855657e-02,7.800000000000000000e+01
1.414966769697713289e+00,8.931776812754428641e-02,7.750000000000000000e+01
1.416283646927088302e+00,7.823900436335419484e-02,8.000000000000000000e+01
1.418321597002908385e+00,8.084561051281546895e-02,8.250000000000000000e+01
1.378841228401270769e+00,8.088661539913738485e-02,8.050000000000000000e+01
1.316261364445853399e+00,8.537066919815244903e-02,7.700000000000000000e+01
1.368377637880270115e+00,9.384038215596640642e-02,7.800000000000000000e+01
1.411418968406864094e+00,8.630645678131435017e-02,7.800000000000000000e+01
1.224785815220033269e+00,8.934731284320228395e-02,7.950000000000000000e+01
1.368574347759307086e+00,8.484605606365316910e-02,8.000000000000000000e+01
1.284679902883341995e+00,8.506391503361250550e-02,8.050000000000000000e+01
1.216036916867409001e+00,9.150891249721201937e-02,7.950000000000000000e+01
1.331862769962676829e+00,9.135513686409238443e-02,7.600000000000000000e+01
1.233566256704577757e+00,9.966352132266144415e-02,7.550000000000000000e+01
1.297979267735777764e+00,8.465140771303548972e-02,7.900000000000000000e+01
1.243321147729474774e+00,1.029359885576236061e-01,7.800000000000000000e+01
1.317235962643178437e+00,8.589544874731480650e-02,7.750000000000000000e+01
1.161877526127032434e+00,8.510156327850625091e-02,7.700000000000000000e+01
1.438153868293702731e+00,8.534878569334533593e-02,8.050000000000000000e+01
1.388164674393020714e+00,8.024034021069606504e-02,8.150000000000000000e+01
1.324742168696831701e+00,8.211916009052587506e-02,8.150000000000000000e+01
1.255712164870658398e+00,9.082232637875409242e-02,7.850000000000000000e+01
1.246870706265792883e+00,9.358930178512260556e-02,7.700000000000000000e+01
1.227121833547793806e+00,7.788889099140948458e-02,7.900000000000000000e+01
1.292338863669837412e+00,8.143336754584876158e-02,7.800000000000000000e+01
1.283100933040495217e+00,1.025108003814189928e-01,7.750000000000000000e+01
1.315204356206709280e+00,8.437116717165453472e-02,8.350000000000000000e+01
1.375859869932567703e+00,8.773569098382595632e-02,7.850000000000000000e+01
1.252786452480646018e+00,9.235061781599646080e-02,8.000000000000000000e+01
1.261972749107244773e+00,8.417706748240072478e-02,7.850000000000000000e+01
1.285795266588974695e+00,8.549593394437154936e-02,7.700000000000000000e+01
1.422421123173088775e+00,9.414970232756662838e-02,7.650000000000000000e+01
1.170480861852601251e+00,9.395159728403586208e-02,7.950000000000000000e+01
1.306473088046854247e+00,8.692615913390941418e-02,7.900000000000000000e+01
1.439712512699831359e+00,8.249667375760851018e-02,8.200000000000000000e+01
1.377108384242718087e+00,8.569556690524479658e-02,8.100000000000000000e+01
1.174635779350934550e+00,9.063176614810107556e-02,7.600000000000000000e+01
1.202345609950165484e+00,8.851272614997614252e-02,7.900000000000000000e+01
1.279899056102992372e+00,9.138425284082257738e-02,7.850000000000000000e+01
1.224573953249636249e+00,8.908013447140319951e-02,7.700000000000000000e+01
1.312064444769872384e+00,8.552993686326358647e-02,7.850000000000000000e+01
1.348931674218781351e+00,8.875131147462514414e-02,7.750000000000000000e+01
1.305972365826366888e+00,8.318664579743904886e-02,7.550000000000000000e+01
1.298724934292598610e+00,8.859184235158143461e-02,7.850000000000000000e+01
1.382942531080098236e+00,8.306830819476826444e-02,7.850000000000000000e+01
1.320846280278322737e+00,9.518510108960602512e-02,7.900000000000000000e+01
1.269156441236721333e+00,8.769345390023518261e-02,7.850000000000000000e+01
1.331173973625559448e+00,9.543035609635412697e-02,7.350000000000000000e+01
1.430955455705726242e+00,8.091210620998241787e-02,7.850000000000000000e+01
1.223315751304074439e+00,9.063626013290869421e-02,7.400000000000000000e+01
1.158519459030381338e+00,8.838447343694685876e-02,7.700000000000000000e+01
1.426014502376287130e+00,8.803082021743607877e-02,7.850000000000000000e+01
1.162391273687090054e+00,9.388117401804496609e-02,7.450000000000000000e+01
1.297288248262366883e+00,8.447613861598815554e-02,7.750000000000000000e+01
1.111606187214034147e+00,8.681870002397433506e-02,7.600000000000000000e+01
1.277819361085819061e+00,9.524368696264304268e-02,7.500000000000000000e+01
1.264409238622764109e+00,1.026331697151961347e-01,7.700000000000000000e+01
1.124398015869589207e+00,8.773896327572422438e-02,7.700000000000000000e+01
1.102433439939110915e+00,9.321203702594178797e-02,7.650000000000000000e+01
1.300932569632950342e+00,8.857236622803599246e-02,7.900000000000000000e+01
1.137713866344525648e+00,1.042753566310095220e-01,7.250000000000000000e+01
1.342566563389418377e+00,9.238759029686594015e-02,7.650000000000000000e+01
1.333726953446878083e+00,8.978141795911191714e-02,8.000000000000000000e+01
1.154468375450786954e+00,7.829484146283061108e-02,8.200000000000000000e+01
1.198114858462664412e+00,8.824965880224487635e-02,7.850000000000000000e+01
1.166406258558427611e+00,9.400650993366756192e-02,7.900000000000000000e+01
1.349823692888044491e+00,8.510238595103047921e-02,7.950000000000000000e+01
1.264086573790849544e+00,8.197165492429074607e-02,7.700000000000000000e+01
1.324846569074080715e+00,8.460843742183155047e-02,7.950000000000000000e+01
1.262337280145115370e+00,8.754470320780007031e-02,7.900000000000000000e+01
1.456912731372458802e+00,9.007899868646383756e-02,7.750000000000000000e+01
1.215101780114539842e+00,7.950213263416856802e-02,7.550000000000000000e+01
1.323883351549191900e+00,9.970410043154526170e-02,7.650000000000000000e+01
1.316966018685889805e+00,8.924719287883765839e-02,8.000000000000000000e+01
1.300339997221895194e+00,8.622782747240094470e-02,7.850000000000000000e+01
1.460001868779775780e+00,8.910937975365447461e-02,7.950000000000000000e+01
1.305709883992111298e+00,9.440111131886515239e-02,8.000000000000000000e+01
1.272169321855623592e+00,9.119275671189965016e-02,7.800000000000000000e+01
1.365922792318908119e+00,8.736697615914974790e-02,8.050000000000000000e+01
1.355820560613453241e+00,8.159499158984050149e-02,8.050000000000000000e+01
1.446280549414676875e+00,8.997957612112351955e-02,8.050000000000000000e+01
1.322591754596069702e+00,8.593009305273219267e-02,8.150000000000000000e+01
1.320914946454207595e+00,8.683560350771109271e-02,7.950000000000000000e+01
1.391106734139598622e+00,8.196631114132836571e-02,7.900000000000000000e+01
1.315866996564863500e+00,9.276767692716035574e-02,7.700000000000000000e+01
1.363834887601816481e+00,8.372003223104519665e-02,8.150000000000000000e+01
1.511174442123032424e+00,8.485580783307565544e-02,8.050000000000000000e+01
1.339917422807566316e+00,9.375200630203799068e-02,7.550000000000000000e+01
1.274325417582279130e+00,8.753982043651073464e-02,8.000000000000000000e+01
1.376450662273530190e+00,8.413372925065815133e-02,8.100000000000000000e+01
1.286341663227215992e+00,9.142091614862878080e-02,7.350000000000000000e+01
1.320947735940416701e+00,9.358891333650296018e-02,7.900000000000000000e+01
1.313034455897087893e+00,8.457601670746477118e-02,7.900000000000000000e+01
1.359664028084269560e+00,9.224497434687753405e-02,7.650000000000000000e+01
1.279214026082352351e+00,8.656651889465190319e-02,7.800000000000000000e+01
1.207116438530951408e+00,8.875327873933597234e-02,7.800000000000000000e+01
1.450101215309365754e+00,9.169146445163114945e-02,7.950000000000000000e+01
1.254922240923612042e+00,9.250441788513906471e-02,7.950000000000000000e+01
1.217406729485752015e+00,8.894709542972585592e-02,7.650000000000000000e+01
1.104938345246300635e+00,8.715402032667900201e-02,7.550000000000000000e+01
1.299794205011854720e+00,9.826969884104443109e-02,7.600000000000000000e+01
1.397198770530082124e+00,8.453441049708400323e-02,8.000000000000000000e+01
1.263211370008421097e+00,8.798457264752629348e-02,8.050000000000000000e+01
1.355744512233822530e+00,9.197785269968310196e-02,7.650000000000000000e+01
1.343450105138668471e+00,8.497271016363132368e-02,7.850000000000000000e+01
1.399264644858968065e+00,8.972191514444249894e-02,8.000000000000000000e+01
1.360588096457576945e+00,9.341507690506224704e-02,8.000000000000000000e+01
1.250360352288565569e+00,8.238983956771524231e-02,7.800000000000000000e+01
1.256956718651019989e+00,9.123175706712673139e-02,7.750000000000000000e+01
1.298917347472560602e+00,9.153511565585932541e-02,7.800000000000000000e+01
1.323529426758822458e+00,8.150218532501121715e-02,8.050000000000000000e+01
1.322019550280154832e+00,9.045626158330445643e-02,8.100000000000000000e+01
1.155054723553131213e+00,9.162480891021990148e-02,7.450000000000000000e+01
1.303434622043078361e+00,8.986104297947899999e-02,7.750000000000000000e+01
1.365332408895366445e+00,8.452758278851690843e-02,7.850000000000000000e+01
1.363386674032231571e+00,8.301235504878359817e-02,8.350000000000000000e+01
1.363317753761057904e+00,9.109967702138149770e-02,7.650000000000000000e+01
1.288634510204313077e+00,9.104051831266875283e-02,7.900000000000000000e+01
1.352047067451944695e+00,8.418766347746944878e-02,7.900000000000000000e+01
1.344400730821231127e+00,9.432204912470870672e-02,7.350000000000000000e+01
1.298768872715863498e+00,9.640351125611147654e-02,7.850000000000000000e+01
1.258090252446193213e+00,8.988855695135974933e-02,7.900000000000000000e+01
1.279433097410954900e+00,8.421661809048328062e-02,7.900000000000000000e+01
1.274702085009561392e+00,9.341019140650040631e-02,7.950000000000000000e+01
1.353579290510857902e+00,8.027082178800233614e-02,7.950000000000000000e+01
1.341473585904541688e+00,8.129449937999390363e-02,8.250000000000000000e+01
1.307090936617695487e+00,8.621570021512947601e-02,7.800000000000000000e+01
1.318620102176959019e+00,8.400835363905362341e-02,8.050000000000000000e+01
1.303224426986941742e+00,8.328294490772179814e-02,7.850000000000000000e+01
1.315827268295171937e+00,8.115429627444453731e-02,8.200000000000000000e+01
1.290237764406252818e+00,8.888952654429263522e-02,7.850000000000000000e+01
1.557528509752743373e+00,8.611045031894835888e-02,8.350000000000000000e+01
1.248922482304747339e+00,9.429349249263109523e-02,7.700000000000000000e+01
1.433135238839622350e+00,8.936662125772791565e-02,8.050000000000000000e+01
1.360950677665581088e+00,8.806615099793456414e-02,8.250000000000000000e+01
1.351823523191331811e+00,8.193354555222437385e-02,8.300000000000000000e+01
1.311225171326693140e+00,8.354444176169303904e-02,8.000000000000000000e+01
1.347986498327215621e+00,9.247970598166674328e-02,7.950000000000000000e+01
1.310782814810927510e+00,8.718824908745823055e-02,7.750000000000000000e+01
1.317554261059235898e+00,8.348452268750304606e-02,8.300000000000000000e+01
1.242915360693732429e+00,8.790618529764106237e-02,8.000000000000000000e+01
1.501365591003818389e+00,8.479121858079403939e-02,8.000000000000000000e+01
1.320740079805498235e+00,9.285089314082549394e-02,7.750000000000000000e+01
1.340627807521053372e+00,9.613926936408218049e-02,7.850000000000000000e+01
1.204198148712937622e+00,8.321447451655934746e-02,8.300000000000000000e+01
1.321994181097213117e+00,9.300838657290430578e-02,7.750000000000000000e+01
1.227586019030540765e+00,8.878273241884251932e-02,7.900000000000000000e+01
1.334536742776519791e+00,8.036244031131897780e-02,7.750000000000000000e+01
1.337276741420407644e+00,8.934248877217927653e-02,7.800000000000000000e+01
1.308982547260197471e+00,9.726290437749070261e-02,7.800000000000000000e+01
1.342492119160459074e+00,9.008329233111754542e-02,7.850000000000000000e+01
1.326760304227773801e+00,9.056686970900454381e-02,8.000000000000000000e+01
1.363526462764652836e+00,8.419678539426246611e-02,7.800000000000000000e+01
1.405329461097355459e+00,9.390484944641544485e-02,8.100000000000000000e+01
1.292003906727833051e+00,9.508178839118811010e-02,7.900000000000000000e+01
1.177950094566936778e+00,8.284681214961310547e-02,7.950000000000000000e+01
1.289986649119612805e+00,9.278906420612333117e-02,7.450000000000000000e+01
1.332213105959016763e+00,8.369439036254783248e-02,8.050000000000000000e+01
1.173291114207966723e+00,8.775914300347040231e-02,7.900000000000000000e+01
1.313263183556838465e+00,9.478371787225917111e-02,8.000000000000000000e+01
1.292729346805418844e+00,8.575105097955501576e-02,8.000000000000000000e+01
1.460060044600715701e+00,8.076172678804248439e-02,8.250000000000000000e+01
1.334127343406456223e+00,8.988356592441933135e-02,7.800000000000000000e+01
1.400897279111555704e+00,8.454139329674725811e-02,8.000000000000000000e+01
1.381750165431013588e+00,8.917150304715923403e-02,7.950000000000000000e+01
1.291574053693251178e+00,8.402503772998230758e-02,7.900000000000000000e+01
1.277987902231838335e+00,8.840346948777177971e-02,8.100000000000000000e+01
1.290785586893226755e+00,8.764223835423662345e-02,7.650000000000000000e+01
1.321678293212880551e+00,7.844858355871689448e-02,8.150000000000000000e+01
1.236525256354000790e+00,8.140440147123528813e-02,7.750000000000000000e+01
1.265000644207686431e+00,9.336798754092746899e-02,7.750000000000000000e+01
1.340550042519267571e+00,8.936178788231854964e-02,8.100000000000000000e+01
1.308513915752373524e+00,8.572145834827070432e-02,8.000000000000000000e+01
1.499493747594386361e+00,9.353005029835269324e-02,8.300000000000000000e+01
1.337429754090640577e+00,8.464580057994952611e-02,8.300000000000000000e+01
1.316317435824431836e+00,8.670947515619270574e-02,7.950000000000000000e+01
1.353457666411514770e+00,9.305545198504873439e-02,7.900000000000000000e+01
1.386943708561279243e+00,8.300098848666433160e-02,8.200000000000000000e+01
1.350525654935645248e+00,9.045833764200493510e-02,7.950000000000000000e+01
1.378857951414240057e+00,8.148993016395790490e-02,8.100000000000000000e+01
1.213448805403901432e+00,8.518761910531524872e-02,7.550000000000000000e+01
1.288122748942829965e+00,8.687781753265080842e-02,7.750000000000000000e+01
1.313564334475441520e+00,8.779967393939480669e-02,7.700000000000000000e+01
1.401769922886364483e+00,8.620320084722962739e-02,7.850000000000000000e+01
1.384725925685841519e+00,8.630361058845549549e-02,8.100000000000000000e+01
1.326079322427036189e+00,8.778608100774902556e-02,8.350000000000000000e+01
1.459427041970823513e+00,8.617134772707459034e-02,8.350000000000000000e+01
1.247379052734980398e+00,9.095537357475186324e-02,7.750000000000000000e+01
1.254452995264052406e+00,8.685601415355008459e-02,7.900000000000000000e+01
1.278438045889218611e+00,9.451357544647902287e-02,8.000000000000000000e+01
1.354180261138697938e+00,8.171777288783185766e-02,8.200000000000000000e+01
1.350613311467235178e+00,8.677158322755720854e-02,8.000000000000000000e+01
1.358563672667435718e+00,9.765566837097257313e-02,8.000000000000000000e+01
1.366570938461684870e+00,8.560229170040943580e-02,7.950000000000000000e+01
1.511500875305748171e+00,8.895869140841360101e-02,8.000000000000000000e+01
1.310695857287914823e+00,8.997197939893925023e-02,7.850000000000000000e+01
1.283680240818751761e+00,8.564594878878134532e-02,7.850000000000000000e+01
1.423289982608533899e+00,9.187855320302987239e-02,8.000000000000000000e+01
1.366562453747559136e+00,8.891066992609919506e-02,8.250000000000000000e+01
1.252182481861969343e+00,8.912410568546416667e-02,7.950000000000000000e+01
1.265513198260406202e+00,8.957663965932409489e-02,7.900000000000000000e+01
1.281664022408154358e+00,8.889353977636506310e-02,7.950000000000000000e+01
1.146615563719032505e+00,9.413001511188726078e-02,7.850000000000000000e+01
1.361223280836869609e+00,8.817719367472932890e-02,8.400000000000000000e+01
1.211329148236157005e+00,9.604465656946656327e-02,7.800000000000000000e+01
1.350034247205921911e+00,9.238604024716966234e-02,7.950000000000000000e+01
1.262613189284056192e+00,8.736907859341520866e-02,7.900000000000000000e+01
1.271298074004378886e+00,9.366807292950851682e-02,8.000000000000000000e+01
1.413017576363437611e+00,9.408603318170423446e-02,8.000000000000000000e+01
