Average_Reward,SEM_Reward,Optimal_Action_Percentage
9.542152262109696581e-01,8.751029199552468052e-02,2.849999999999999645e+01
9.418617540599718563e-01,8.426937875530074451e-02,2.849999999999999645e+01
9.912401759770534948e-01,8.000772534460791341e-02,2.849999999999999645e+01
1.077389029002557619e+00,7.296996969191900384e-02,2.849999999999999645e+01
9.533235432952372745e-01,7.259469855421998852e-02,2.849999999999999645e+01
7.920341867762666910e-01,8.323628680973821359e-02,2.849999999999999645e+01
9.700118401506272470e-01,8.215103535633563880e-02,2.849999999999999645e+01
8.805235649185239044e-01,8.040895589630987772e-02,2.849999999999999645e+01
1.010756688147189442e+00,8.431154629952970769e-02,2.849999999999999645e+01
1.011900031142238365e+00,8.206100693665398238e-02,2.849999999999999645e+01
9.577156259062323818e-01,7.444114894034195573e-02,2.849999999999999645e+01
9.727160330886810424e-01,8.616466627534921652e-02,2.849999999999999645e+01
9.428201029806934086e-01,8.607259400498326607e-02,2.849999999999999645e+01
9.832719736566244428e-01,8.257010977158353582e-02,2.849999999999999645e+01
1.040974711784958151e+00,8.115259385742029652e-02,2.849999999999999645e+01
1.021140449984022869e+00,8.129391417830443556e-02,2.849999999999999645e+01
9.437901749216528469e-01,7.867165845489880460e-02,2.849999999999999645e+01
8.987305382433834477e-01,8.034139870413643802e-02,2.849999999999999645e+01
9.361906097649000946e-01,7.747443971258205497e-02,2.849999999999999645e+01
9.313141660895708496e-01,7.144838108563528190e-02,2.849999999999999645e+01
9.826357743962482738e-01,7.819610280606814623e-02,2.849999999999999645e+01
1.029724509051831660e+00,8.310229516561672136e-02,2.849999999999999645e+01
8.645121672183955219e-01,8.061504315145000266e-02,2.849999999999999645e+01
8.308223381635650995e-01,8.023147541780815961e-02,2.849999999999999645e+01
9.858713389941684557e-01,7.556349932555045390e-02,2.849999999999999645e+01
1.024313554076023980e+00,7.883415465356116703e-02,2.849999999999999645e+01
8.175544398530020240e-01,7.947558293604631285e-02,2.849999999999999645e+01
8.991520583984734527e-01,8.355930278346052065e-02,2.849999999999999645e+01
9.168064200790759788e-01,8.388438516841209558e-02,2.849999999999999645e+01
9.536274938399388335e-01,7.937024760039344817e-02,2.849999999999999645e+01
9.605713976284888655e-01,7.964318219339322491e-02,2.849999999999999645e+01
