Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.501503562388656121e+00,7.771790756879101703e-02,8.400000000000000000e+01
1.393971029491854141e+00,7.979020395991101577e-02,8.600000000000000000e+01
1.349291312834264067e+00,7.716986174169432333e-02,8.450000000000000000e+01
1.503185613233901874e+00,7.755245785754143195e-02,8.700000000000000000e+01
1.421841014436812989e+00,7.768853865418728910e-02,8.500000000000000000e+01
1.382383516015118552e+00,8.656780577713373004e-02,8.650000000000000000e+01
1.323942715750874077e+00,7.937165987029387582e-02,8.600000000000000000e+01
1.237304261461999122e+00,7.593228406310244261e-02,8.550000000000000000e+01
1.564982547168203508e+00,8.295127860240805728e-02,8.450000000000000000e+01
1.441673938538849953e+00,9.158861205260986071e-02,8.600000000000000000e+01
1.469779672956773808e+00,8.903636966792806418e-02,8.700000000000000000e+01
1.381344831366558390e+00,7.985645344543063073e-02,8.650000000000000000e+01
1.493068146754558789e+00,8.543724274452092760e-02,8.500000000000000000e+01
1.422236716379940979e+00,8.529476240935354725e-02,8.500000000000000000e+01
1.330759740456562978e+00,8.012925669370350723e-02,8.550000000000000000e+01
1.419218572608014650e+00,7.821872143579720882e-02,8.250000000000000000e+01
1.472171718868094947e+00,7.728038417213695110e-02,8.400000000000000000e+01
1.375082642454113602e+00,7.879681386004648569e-02,8.500000000000000000e+01
1.404114657485479922e+00,8.443158950627742410e-02,8.400000000000000000e+01
1.380196969613048497e+00,8.241717217171053156e-02,8.550000000000000000e+01
1.428749244080133485e+00,7.845241263518300256e-02,8.450000000000000000e+01
1.358763928649637798e+00,8.437537335185286980e-02,8.400000000000000000e+01
1.402183373309096703e+00,7.966679136458432176e-02,8.350000000000000000e+01
1.396686768501127940e+00,7.775469645245902672e-02,8.450000000000000000e+01
1.402019164125493322e+00,8.081567155495349153e-02,8.500000000000000000e+01
1.403813199045666815e+00,8.367179974252582364e-02,8.400000000000000000e+01
1.541668529144434974e+00,8.303478165276370615e-02,8.600000000000000000e+01
1.368670800017786737e+00,8.391911197112958409e-02,8.400000000000000000e+01
1.389323457131818929e+00,8.744054358804571880e-02,8.550000000000000000e+01
1.406370924228997676e+00,8.402374379971259966e-02,8.400000000000000000e+01
1.441187842934563923e+00,8.497137103285194726e-02,8.450000000000000000e+01
1.412232675760627165e+00,8.005312122940655417e-02,8.350000000000000000e+01
1.496058172724397339e+00,8.639936856229338269e-02,8.350000000000000000e+01
1.554068014814714571e+00,7.900111011050651999e-02,8.350000000000000000e+01
1.416120266814465456e+00,7.972401045479393655e-02,8.650000000000000000e+01
1.480588076374943940e+00,8.315617077240314292e-02,8.500000000000000000e+01
1.488614060521596727e+00,8.375702186326676457e-02,8.000000000000000000e+01
1.488782075469278876e+00,7.741193007061281106e-02,8.300000000000000000e+01
1.433948923831594779e+00,7.821498627235420886e-02,8.250000000000000000e+01
1.528811233550681159e+00,8.273994544968066300e-02,8.300000000000000000e+01
1.479121949153312521e+00,7.803198608098238509e-02,8.300000000000000000e+01
1.471330056870081560e+00,7.787554618047756727e-02,8.400000000000000000e+01
1.353761329797898982e+00,7.948763906054105710e-02,8.350000000000000000e+01
1.394932638566186878e+00,7.936653710097819892e-02,8.350000000000000000e+01
1.489758322691256742e+00,8.414800903031006973e-02,8.450000000000000000e+01
1.403055530340678647e+00,8.207849268493296047e-02,8.400000000000000000e+01
1.483015316092593627e+00,9.187692702197951256e-02,8.550000000000000000e+01
1.541287128139146256e+00,7.858140028011931233e-02,8.550000000000000000e+01
1.314023475211571146e+00,8.507660738451963689e-02,8.500000000000000000e+01
1.394605878489403539e+00,8.266659530201357631e-02,8.400000000000000000e+01
1.405730535369756673e+00,8.017197519442297027e-02,8.350000000000000000e+01
1.527549287963084090e+00,7.944067716681664504e-02,8.450000000000000000e+01
1.413711854591458872e+00,8.033301691709239523e-02,8.400000000000000000e+01
1.388141252909725232e+00,8.088956794670842942e-02,8.550000000000000000e+01
1.422768373915247464e+00,7.782659213268976195e-02,8.550000000000000000e+01
1.514723673721854125e+00,8.865490570065491516e-02,8.550000000000000000e+01
1.525954169585439724e+00,8.699921510933468494e-02,8.500000000000000000e+01
1.356796914797114839e+00,8.137556683505832444e-02,8.400000000000000000e+01
1.433271875746653823e+00,8.575729315783350848e-02,8.350000000000000000e+01
1.419650066146538991e+00,8.503583142049137011e-02,8.350000000000000000e+01
1.478963009935140738e+00,8.252110459545088095e-02,8.500000000000000000e+01
1.552707659487377878e+00,7.978236108141963101e-02,8.500000000000000000e+01
1.438207317870253465e+00,7.213475061713030267e-02,8.350000000000000000e+01
1.270549401586371197e+00,8.350289765630183880e-02,8.400000000000000000e+01
1.456464440327736698e+00,8.110956446842729206e-02,8.500000000000000000e+01
1.368621080993253747e+00,7.719716077801767884e-02,8.500000000000000000e+01
1.497580089545821558e+00,8.611948310367521786e-02,8.550000000000000000e+01
1.504331043383191124e+00,8.343575871929383159e-02,8.650000000000000000e+01
1.451717353668014354e+00,7.873808844778151794e-02,8.550000000000000000e+01
1.467186748217566894e+00,8.738487828245372624e-02,8.550000000000000000e+01
1.432816238014405608e+00,8.471702446022857935e-02,8.600000000000000000e+01
1.473074580126439992e+00,8.100679437427360519e-02,8.600000000000000000e+01
1.505726646430064264e+00,8.563650110753934230e-02,8.450000000000000000e+01
1.512885923913979136e+00,8.153972986273816392e-02,8.550000000000000000e+01
1.435986766366777134e+00,7.946984087067272828e-02,8.650000000000000000e+01
1.385645040993098265e+00,7.872983578179838793e-02,8.600000000000000000e+01
1.411474294688291886e+00,8.257662382497557574e-02,8.500000000000000000e+01
1.415339729147023995e+00,7.298341068233228646e-02,8.600000000000000000e+01
1.463136761535005492e+00,8.015909282178430850e-02,8.500000000000000000e+01
1.516198469612041855e+00,8.336345790717297755e-02,8.550000000000000000e+01
1.346010065499683606e+00,8.067124854563390013e-02,8.650000000000000000e+01
1.325648012032722534e+00,8.063724731532877221e-02,8.650000000000000000e+01
1.471652315356184904e+00,7.526496457781703397e-02,8.600000000000000000e+01
1.518805094612896811e+00,7.867736458151680656e-02,8.650000000000000000e+01
1.318667131945237214e+00,7.654008936259620866e-02,8.750000000000000000e+01
1.397722352489709108e+00,8.338195859715530345e-02,8.650000000000000000e+01
1.399912603905850483e+00,8.893184825443896380e-02,8.500000000000000000e+01
1.452005995830519147e+00,7.986428553477642467e-02,8.600000000000000000e+01
1.462326630135758920e+00,8.243331188369924789e-02,8.800000000000000000e+01
